review_id,date,title,device,market_code,version,language,country,rating,text,product_name,product_id,publisher_id,publisher_name
3b2b1037-912a-4e2e-a602-4bbd9cb98dd7,2023-11-29,,android-all,google-play,,ko,,5,NC가 흐려놓은 시장에 그나마 이정도면 나쁘지 않다고 생각함,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
4fbb8d5d-2ab5-4473-a022-b991ac92a26e,2023-11-29,,android-all,google-play,1.0.4,ko,,4,주는 것마다 쓰레기만 줘요 쓰레기 이벤트,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
7d71280f-4544-42dd-bcce-44811abbd421,2023-11-29,,android-all,google-play,1.54.4,ko,,1,역대급 컨텐츠없고 버그투성이 게임. 아! 소통없는것도 역대급!!!,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
962b9796-57d2-435e-87e1-645242465f33,2023-11-29,,android-all,google-play,1.54.4,en,,5,Good,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
b15fa608-5fd7-4a55-aaff-cf9aee5007e1,2023-11-29,,android-all,google-play,1.55.4,ko,,5,만족,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
c9a604bb-1ed0-488f-8611-211c43ae4c7d,2023-11-29,,android-all,google-play,1.55.4,ko,,1,쓰레기 현질유도 게임,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
29a4c4f3-585c-4ddd-b62d-af580e1e0803,2023-11-28,,android-all,google-play,1.54.4,en,,5,넘잼나요,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
4732492f-4d06-4df1-b3b1-49d58c51764d,2023-11-28,,android-all,google-play,1.54.4,ko,,1,뭣 같은 운영 과금밖어 없는 업데이트 버그투성 메크로 잡을생각도 없는게임 최고다,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
5d8c0171-59f9-41ab-a0fe-96fd2b628f0d,2023-11-28,,android-all,google-play,1.54.4,ko,,1,갈수록 nc보다 더하네,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
a99dbca6-8a25-41f6-a269-dd6839a7876d,2023-11-28,,android-all,google-play,1.54.4,ko,,1,서버 운영이 개판 잔버그 하나 못잡고 없뎃에 기존 던전에 층수 올리는게 다임 신캐 6개월에 1클래스가 말이되는거냐? 전 클래스 다 나오기전에 섭종각,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
447a02bc-3698-4dd8-b447-0b4e40a6057a,2023-11-27,,android-all,google-play,1.54.4,en,,5,좋타요,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
8a901d79-0c7f-4d3f-8237-5a24698d1888,2023-11-27,,android-all,google-play,1.54.4,als,,5,츠죽이네ㅋㅋㅋ재밌네요,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
9696f9c5-6a34-438b-837d-1e642e684433,2023-11-27,,android-all,google-play,1.54.4,ko,,1,노잼,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
aaaa97ec-5024-4b58-a6ee-5dd4ad735f7b,2023-11-27,,android-all,google-play,1.54.4,ko,,5,커핑,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
b818ad68-f714-48f6-9f7f-6692ca372828,2023-11-27,,android-all,google-play,1.54.4,ko,,5,몰입도 좋고 재미있고 게임 추천하고싶네요,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
1d90cd00-815f-427f-876c-67ed58eeb7e4,2023-11-26,,android-all,google-play,1.54.4,ko,,5,이런게임 역사상 없었다,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
b6a55875-6ba9-4cb8-b2ce-4d1e36957a39,2023-11-26,,android-all,google-play,1.54.4,ko,,4,아직까진 재미잇네여,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
b7fb7d6a-5689-403f-9ba0-97374ba834e6,2023-11-26,,android-all,google-play,1.54.4,ko,,5,잼남,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
c9217df3-9441-4073-afcc-649d86f36824,2023-11-26,,android-all,google-play,1.54.4,ko,,2,"게임은 잘 만들었는데, 운영은 손놓았다고 보임. 컨텐츠 추가 속도도 느리고 서버군에서(오딘 서버군, 티르 서버군등) 거래소 세금은 걷어가는데 거래소는 개별(오딘1,2,3...) 거래소로 운영하고 있음. 직업도 2개에서 3개로 늘었는데, 그게 동시 적용이 아니고 5개 직업 중에 프리스트계열 적용되고 이제 워리어 계열 적용 예정이라고 함. 나머지 3개 직업 추가가 먼저일 지 섭종이 먼저일 지 잘 모르겠음. 게임 개발사가 오딘2 개발한다고 하던데, 런칭한 게임도 중간에 버리는데 누가 다시 할 지 의문임. 참 이 게임도 뽑기랑 과금 엄청 시키는데, 유튜버가 차라리 엔씨꺼 하라고 함",오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
e810e82c-a6de-4653-b74d-dfc53678901b,2023-11-26,,android-all,google-play,1.54.4,en,,5,good,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
f52fdd88-8370-451c-812a-b3ef05c80d6f,2023-11-26,,android-all,google-play,1.54.4,en,,4,잼있어요ㅎ,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
4a56a404-f7bc-4e11-9b46-b26930c372c4,2023-11-25,,android-all,google-play,1.54.4,ko,,5,재밌음,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
756516c5-17a8-46ee-b5f0-4ad08c1054a5,2023-11-25,,android-all,google-play,1.54.4,ko,,4,할만합니다,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
a9f4f717-19b7-4333-8864-4259d0eafb8e,2023-11-25,,android-all,google-play,1.54.4,ko,,5,아주잼잇어요,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
f5bfc9ee-6c8c-47cd-93ac-a5afb95ea2ae,2023-11-25,,android-all,google-play,1.54.4,en,,5,잼나요,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
1d3fb680-ce50-4308-aad7-e0ee42e7cc3c,2023-11-24,,android-all,google-play,1.54.4,la,,4,할만함,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
5ee8c3be-ff88-4953-b3c0-1e14a382ef55,2023-11-24,,android-all,google-play,1.54.4,ko,,5,그래픽및 사운드가 잘만들어진 게임 같네요 재미있는 게임입니다,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
6f924244-4efc-47b8-9700-e2b74b73e07a,2023-11-24,,android-all,google-play,1.54.4,ko,,5,재밌어요,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
92b0a95d-503d-4155-8fd2-b8a4b2e03f59,2023-11-24,,android-all,google-play,1.28.6,ko,,1,그래픽 좋은 리니지일뿐 이제 이런 과금구조의 게임은 없어져야되지않나? 돈 몇천만원 쓰는건 기본인 게임,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
f6aa4729-bb0d-41e2-9b73-d5695792212a,2023-11-24,,android-all,google-play,1.54.4,ko,,5,재밋어요,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
11da50f3-5d11-443e-a3ec-edc3113e3e35,2023-11-22,,android-all,google-play,1.54.4,ko,,1,전번이 바뀌었는데 옛날전번으로 연락이가네요 어찌하면 좋을까요 그래서 게임도 못하고 있네요 그럼게임도 못하는것인가요 바뀐전번으로 어떻게 로그인하는지 당췌 모르겠습니다,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
19249294-d430-41d2-a88e-b3c0f14fdf66,2023-11-22,,android-all,google-play,1.54.4,en,,5,전설주세여,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
